period,periodYear,periodQuarter,periodOrder,sourceObject,sourceGrain,ageGroup,unitJoinKey,unitCode,unitZipCode,unitName,coordinatingCouncil,stakeOrDistrict,state,city,snapshotDate,members,participating,males,females,notParticipating,participatingMales,participatingFemales,sourceParticipationRate,lowParticipationFlag,unitPriorityIndex,cityPriorityIndex,isolationVsPerformance,stakeDistanceTier,councilDistanceTier,milesToCouncilCentroid,cityLatitude,cityLongitude
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,66-75,brooklyn new york stake|brooklyn 8th ward (mandarin),147044,11220,Brooklyn 8th Ward (Mandarin),New York New York,Brooklyn New York Stake,New York,Brooklyn,2026 Q1,16.0,9.0,7.0,9.0,7.0,2.0,7.0,0.5625,1,0.21031458918497734,0.6551702221286602,Low isolation / Low participation,<20 mi,20–40 mi,22.672462937753416,40.6526006,-73.9497211
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,76+,brooklyn new york stake|brooklyn 8th ward (mandarin),147044,11220,Brooklyn 8th Ward (Mandarin),New York New York,Brooklyn New York Stake,New York,Brooklyn,2026 Q1,5.0,2.0,3.0,2.0,3.0,0.0,2.0,0.4,1,0.21031458918497734,0.6551702221286602,Low isolation / Low participation,<20 mi,20–40 mi,22.672462937753416,40.6526006,-73.9497211
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,0-17,brooklyn new york stake|staten island 1st ward,95060,10301,Staten Island 1st Ward,New York New York,Brooklyn New York Stake,New York,Staten Island,2026 Q1,62.0,24.0,33.0,29.0,38.0,12.0,12.0,0.3870967741935484,1,0.33920024950329686,0.5102533007176936,Low isolation / Low participation,<20 mi,20–40 mi,31.51930438231096,40.5834557,-74.1496048
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,brooklyn new york stake|staten island 1st ward,95060,10301,Staten Island 1st Ward,New York New York,Brooklyn New York Stake,New York,Staten Island,2026 Q1,53.0,10.0,24.0,29.0,43.0,6.0,4.0,0.18867924528301888,1,0.33920024950329686,0.5102533007176936,Low isolation / Low participation,<20 mi,20–40 mi,31.51930438231096,40.5834557,-74.1496048
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,brooklyn new york stake|staten island 1st ward,95060,10301,Staten Island 1st Ward,New York New York,Brooklyn New York Stake,New York,Staten Island,2026 Q1,43.0,4.0,25.0,18.0,39.0,3.0,1.0,0.09302325581395349,1,0.33920024950329686,0.5102533007176936,Low isolation / Low participation,<20 mi,20–40 mi,31.51930438231096,40.5834557,-74.1496048
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,36-45,brooklyn new york stake|staten island 1st ward,95060,10301,Staten Island 1st Ward,New York New York,Brooklyn New York Stake,New York,Staten Island,2026 Q1,65.0,2.0,37.0,28.0,63.0,0.0,2.0,0.03076923076923077,1,0.33920024950329686,0.5102533007176936,Low isolation / Low participation,<20 mi,20–40 mi,31.51930438231096,40.5834557,-74.1496048
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,46-55,brooklyn new york stake|staten island 1st ward,95060,10301,Staten Island 1st Ward,New York New York,Brooklyn New York Stake,New York,Staten Island,2026 Q1,42.0,5.0,16.0,26.0,37.0,3.0,2.0,0.11904761904761904,1,0.33920024950329686,0.5102533007176936,Low isolation / Low participation,<20 mi,20–40 mi,31.51930438231096,40.5834557,-74.1496048
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,56-65,brooklyn new york stake|staten island 1st ward,95060,10301,Staten Island 1st Ward,New York New York,Brooklyn New York Stake,New York,Staten Island,2026 Q1,56.0,7.0,29.0,27.0,49.0,3.0,4.0,0.125,1,0.33920024950329686,0.5102533007176936,Low isolation / Low participation,<20 mi,20–40 mi,31.51930438231096,40.5834557,-74.1496048
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,66-75,brooklyn new york stake|staten island 1st ward,95060,10301,Staten Island 1st Ward,New York New York,Brooklyn New York Stake,New York,Staten Island,2026 Q1,31.0,4.0,10.0,21.0,27.0,0.0,4.0,0.12903225806451613,1,0.33920024950329686,0.5102533007176936,Low isolation / Low participation,<20 mi,20–40 mi,31.51930438231096,40.5834557,-74.1496048
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,76+,brooklyn new york stake|staten island 1st ward,95060,10301,Staten Island 1st Ward,New York New York,Brooklyn New York Stake,New York,Staten Island,2026 Q1,10.0,2.0,4.0,6.0,8.0,1.0,1.0,0.2,1,0.33920024950329686,0.5102533007176936,Low isolation / Low participation,<20 mi,20–40 mi,31.51930438231096,40.5834557,-74.1496048
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,0-17,brooklyn new york stake|staten island 3rd ward (spanish),239798,10310,Staten Island 3rd Ward (Spanish),New York New York,Brooklyn New York Stake,New York,Staten Island,2026 Q1,35.0,31.0,15.0,20.0,4.0,14.0,17.0,0.8857142857142857,0,0.06038676866743841,0.5102533007176936,Low isolation / High participation,<20 mi,20–40 mi,31.51930438231096,40.5834557,-74.1496048
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,brooklyn new york stake|staten island 3rd ward (spanish),239798,10310,Staten Island 3rd Ward (Spanish),New York New York,Brooklyn New York Stake,New York,Staten Island,2026 Q1,19.0,8.0,14.0,5.0,11.0,7.0,1.0,0.42105263157894735,0,0.06038676866743841,0.5102533007176936,Low isolation / High participation,<20 mi,20–40 mi,31.51930438231096,40.5834557,-74.1496048
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,brooklyn new york stake|staten island 3rd ward (spanish),239798,10310,Staten Island 3rd Ward (Spanish),New York New York,Brooklyn New York Stake,New York,Staten Island,2026 Q1,14.0,6.0,8.0,6.0,8.0,5.0,1.0,0.42857142857142855,0,0.06038676866743841,0.5102533007176936,Low isolation / High participation,<20 mi,20–40 mi,31.51930438231096,40.5834557,-74.1496048
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,36-45,brooklyn new york stake|staten island 3rd ward (spanish),239798,10310,Staten Island 3rd Ward (Spanish),New York New York,Brooklyn New York Stake,New York,Staten Island,2026 Q1,12.0,2.0,8.0,4.0,10.0,1.0,1.0,0.16666666666666666,0,0.06038676866743841,0.5102533007176936,Low isolation / High participation,<20 mi,20–40 mi,31.51930438231096,40.5834557,-74.1496048
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,46-55,brooklyn new york stake|staten island 3rd ward (spanish),239798,10310,Staten Island 3rd Ward (Spanish),New York New York,Brooklyn New York Stake,New York,Staten Island,2026 Q1,6.0,2.0,2.0,4.0,4.0,1.0,1.0,0.3333333333333333,0,0.06038676866743841,0.5102533007176936,Low isolation / High participation,<20 mi,20–40 mi,31.51930438231096,40.5834557,-74.1496048
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,56-65,brooklyn new york stake|staten island 3rd ward (spanish),239798,10310,Staten Island 3rd Ward (Spanish),New York New York,Brooklyn New York Stake,New York,Staten Island,2026 Q1,6.0,2.0,2.0,4.0,4.0,0.0,2.0,0.3333333333333333,0,0.06038676866743841,0.5102533007176936,Low isolation / High participation,<20 mi,20–40 mi,31.51930438231096,40.5834557,-74.1496048
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,76+,brooklyn new york stake|staten island 3rd ward (spanish),239798,10310,Staten Island 3rd Ward (Spanish),New York New York,Brooklyn New York Stake,New York,Staten Island,2026 Q1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0.06038676866743841,0.5102533007176936,Low isolation / High participation,<20 mi,20–40 mi,31.51930438231096,40.5834557,-74.1496048
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,0-17,fairfield connecticut stake|darien ward,1586777,6840,Darien Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Darien,2026 Q1,122.0,89.0,62.0,60.0,33.0,48.0,41.0,0.7295081967213115,0,0.1139299083383902,0.30892717802996694,Low isolation / Low participation,<20 mi,<20 mi,19.9464734772478,41.0787079,-73.4692873
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,fairfield connecticut stake|darien ward,1586777,6840,Darien Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Darien,2026 Q1,64.0,15.0,35.0,29.0,49.0,8.0,7.0,0.234375,0,0.1139299083383902,0.30892717802996694,Low isolation / Low participation,<20 mi,<20 mi,19.9464734772478,41.0787079,-73.4692873
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,fairfield connecticut stake|darien ward,1586777,6840,Darien Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Darien,2026 Q1,61.0,7.0,31.0,30.0,54.0,5.0,2.0,0.11475409836065574,0,0.1139299083383902,0.30892717802996694,Low isolation / Low participation,<20 mi,<20 mi,19.9464734772478,41.0787079,-73.4692873
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,36-45,fairfield connecticut stake|darien ward,1586777,6840,Darien Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Darien,2026 Q1,67.0,6.0,42.0,25.0,61.0,4.0,2.0,0.08955223880597014,0,0.1139299083383902,0.30892717802996694,Low isolation / Low participation,<20 mi,<20 mi,19.9464734772478,41.0787079,-73.4692873
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,46-55,fairfield connecticut stake|darien ward,1586777,6840,Darien Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Darien,2026 Q1,56.0,6.0,30.0,26.0,50.0,3.0,3.0,0.10714285714285714,0,0.1139299083383902,0.30892717802996694,Low isolation / Low participation,<20 mi,<20 mi,19.9464734772478,41.0787079,-73.4692873
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,56-65,fairfield connecticut stake|darien ward,1586777,6840,Darien Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Darien,2026 Q1,36.0,8.0,15.0,21.0,28.0,0.0,8.0,0.2222222222222222,0,0.1139299083383902,0.30892717802996694,Low isolation / Low participation,<20 mi,<20 mi,19.9464734772478,41.0787079,-73.4692873
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,66-75,fairfield connecticut stake|darien ward,1586777,6840,Darien Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Darien,2026 Q1,19.0,1.0,11.0,8.0,18.0,0.0,1.0,0.05263157894736842,0,0.1139299083383902,0.30892717802996694,Low isolation / Low participation,<20 mi,<20 mi,19.9464734772478,41.0787079,-73.4692873
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,76+,fairfield connecticut stake|darien ward,1586777,6840,Darien Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Darien,2026 Q1,11.0,2.0,2.0,9.0,9.0,1.0,1.0,0.18181818181818182,0,0.1139299083383902,0.30892717802996694,Low isolation / Low participation,<20 mi,<20 mi,19.9464734772478,41.0787079,-73.4692873
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,0-17,fairfield connecticut stake|new canaan ward,102423,6840,New Canaan Ward,New York New York,Fairfield Connecticut Stake,Connecticut,New Canaan,2026 Q1,99.0,93.0,48.0,51.0,6.0,44.0,49.0,0.9393939393939394,0,0.04044662311756866,0.24434592975961347,Low isolation / High participation,<20 mi,20–40 mi,21.11140326617083,41.146763,-73.4948446
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,fairfield connecticut stake|new canaan ward,102423,6840,New Canaan Ward,New York New York,Fairfield Connecticut Stake,Connecticut,New Canaan,2026 Q1,29.0,18.0,17.0,12.0,11.0,9.0,9.0,0.6206896551724138,0,0.04044662311756866,0.24434592975961347,Low isolation / High participation,<20 mi,20–40 mi,21.11140326617083,41.146763,-73.4948446
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,fairfield connecticut stake|new canaan ward,102423,6840,New Canaan Ward,New York New York,Fairfield Connecticut Stake,Connecticut,New Canaan,2026 Q1,19.0,1.0,12.0,7.0,18.0,1.0,0.0,0.05263157894736842,0,0.04044662311756866,0.24434592975961347,Low isolation / High participation,<20 mi,20–40 mi,21.11140326617083,41.146763,-73.4948446
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,36-45,fairfield connecticut stake|new canaan ward,102423,6840,New Canaan Ward,New York New York,Fairfield Connecticut Stake,Connecticut,New Canaan,2026 Q1,6.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0,0.04044662311756866,0.24434592975961347,Low isolation / High participation,<20 mi,20–40 mi,21.11140326617083,41.146763,-73.4948446
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,46-55,fairfield connecticut stake|new canaan ward,102423,6840,New Canaan Ward,New York New York,Fairfield Connecticut Stake,Connecticut,New Canaan,2026 Q1,15.0,4.0,6.0,9.0,11.0,2.0,2.0,0.26666666666666666,0,0.04044662311756866,0.24434592975961347,Low isolation / High participation,<20 mi,20–40 mi,21.11140326617083,41.146763,-73.4948446
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,56-65,fairfield connecticut stake|new canaan ward,102423,6840,New Canaan Ward,New York New York,Fairfield Connecticut Stake,Connecticut,New Canaan,2026 Q1,7.0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,0,0.04044662311756866,0.24434592975961347,Low isolation / High participation,<20 mi,20–40 mi,21.11140326617083,41.146763,-73.4948446
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,66-75,fairfield connecticut stake|new canaan ward,102423,6840,New Canaan Ward,New York New York,Fairfield Connecticut Stake,Connecticut,New Canaan,2026 Q1,7.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,0,0.04044662311756866,0.24434592975961347,Low isolation / High participation,<20 mi,20–40 mi,21.11140326617083,41.146763,-73.4948446
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,76+,fairfield connecticut stake|new canaan ward,102423,6840,New Canaan Ward,New York New York,Fairfield Connecticut Stake,Connecticut,New Canaan,2026 Q1,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.04044662311756866,0.24434592975961347,Low isolation / High participation,<20 mi,20–40 mi,21.11140326617083,41.146763,-73.4948446
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,0-17,fairfield connecticut stake|stamford ward,167231,6902,Stamford Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Stamford,2026 Q1,78.0,44.0,45.0,33.0,34.0,25.0,19.0,0.5641025641025641,1,0.2554382950609311,0.4080349521139553,Low isolation / Low participation,<20 mi,<20 mi,15.93565126036883,41.0534302,-73.5387341
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,fairfield connecticut stake|stamford ward,167231,6902,Stamford Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Stamford,2026 Q1,76.0,25.0,46.0,30.0,51.0,14.0,11.0,0.32894736842105265,1,0.2554382950609311,0.4080349521139553,Low isolation / Low participation,<20 mi,<20 mi,15.93565126036883,41.0534302,-73.5387341
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,fairfield connecticut stake|stamford ward,167231,6902,Stamford Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Stamford,2026 Q1,93.0,6.0,53.0,40.0,87.0,2.0,4.0,0.06451612903225806,1,0.2554382950609311,0.4080349521139553,Low isolation / Low participation,<20 mi,<20 mi,15.93565126036883,41.0534302,-73.5387341
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,36-45,fairfield connecticut stake|stamford ward,167231,6902,Stamford Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Stamford,2026 Q1,103.0,10.0,58.0,45.0,93.0,6.0,4.0,0.0970873786407767,1,0.2554382950609311,0.4080349521139553,Low isolation / Low participation,<20 mi,<20 mi,15.93565126036883,41.0534302,-73.5387341
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,46-55,fairfield connecticut stake|stamford ward,167231,6902,Stamford Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Stamford,2026 Q1,87.0,8.0,42.0,45.0,79.0,1.0,7.0,0.09195402298850575,1,0.2554382950609311,0.4080349521139553,Low isolation / Low participation,<20 mi,<20 mi,15.93565126036883,41.0534302,-73.5387341
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,56-65,fairfield connecticut stake|stamford ward,167231,6902,Stamford Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Stamford,2026 Q1,68.0,8.0,30.0,38.0,60.0,3.0,5.0,0.11764705882352941,1,0.2554382950609311,0.4080349521139553,Low isolation / Low participation,<20 mi,<20 mi,15.93565126036883,41.0534302,-73.5387341
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,66-75,fairfield connecticut stake|stamford ward,167231,6902,Stamford Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Stamford,2026 Q1,26.0,5.0,9.0,17.0,21.0,0.0,5.0,0.19230769230769232,1,0.2554382950609311,0.4080349521139553,Low isolation / Low participation,<20 mi,<20 mi,15.93565126036883,41.0534302,-73.5387341
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,76+,fairfield connecticut stake|stamford ward,167231,6902,Stamford Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Stamford,2026 Q1,16.0,3.0,3.0,13.0,13.0,1.0,2.0,0.1875,1,0.2554382950609311,0.4080349521139553,Low isolation / Low participation,<20 mi,<20 mi,15.93565126036883,41.0534302,-73.5387341
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,0-17,fairfield connecticut stake|stratford ward,219118,6611,Stratford Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Stratford,2026 Q1,75.0,40.0,44.0,31.0,35.0,29.0,11.0,0.5333333333333333,1,0.3618355369344221,0.41356421392791687,Low isolation / Low participation,<20 mi,20–40 mi,39.244350100840855,41.1923646,-73.1304917
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,fairfield connecticut stake|stratford ward,219118,6611,Stratford Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Stratford,2026 Q1,68.0,7.0,32.0,36.0,61.0,3.0,4.0,0.10294117647058823,1,0.3618355369344221,0.41356421392791687,Low isolation / Low participation,<20 mi,20–40 mi,39.244350100840855,41.1923646,-73.1304917
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,fairfield connecticut stake|stratford ward,219118,6611,Stratford Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Stratford,2026 Q1,79.0,5.0,36.0,43.0,74.0,3.0,2.0,0.06329113924050633,1,0.3618355369344221,0.41356421392791687,Low isolation / Low participation,<20 mi,20–40 mi,39.244350100840855,41.1923646,-73.1304917
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,36-45,fairfield connecticut stake|stratford ward,219118,6611,Stratford Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Stratford,2026 Q1,78.0,2.0,38.0,40.0,76.0,0.0,2.0,0.02564102564102564,1,0.3618355369344221,0.41356421392791687,Low isolation / Low participation,<20 mi,20–40 mi,39.244350100840855,41.1923646,-73.1304917
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,46-55,fairfield connecticut stake|stratford ward,219118,6611,Stratford Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Stratford,2026 Q1,54.0,6.0,27.0,27.0,48.0,1.0,5.0,0.1111111111111111,1,0.3618355369344221,0.41356421392791687,Low isolation / Low participation,<20 mi,20–40 mi,39.244350100840855,41.1923646,-73.1304917
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,56-65,fairfield connecticut stake|stratford ward,219118,6611,Stratford Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Stratford,2026 Q1,47.0,3.0,29.0,18.0,44.0,0.0,3.0,0.06382978723404255,1,0.3618355369344221,0.41356421392791687,Low isolation / Low participation,<20 mi,20–40 mi,39.244350100840855,41.1923646,-73.1304917
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,66-75,fairfield connecticut stake|stratford ward,219118,6611,Stratford Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Stratford,2026 Q1,23.0,2.0,11.0,12.0,21.0,1.0,1.0,0.08695652173913043,1,0.3618355369344221,0.41356421392791687,Low isolation / Low participation,<20 mi,20–40 mi,39.244350100840855,41.1923646,-73.1304917
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,76+,fairfield connecticut stake|stratford ward,219118,6611,Stratford Ward,New York New York,Fairfield Connecticut Stake,Connecticut,Stratford,2026 Q1,16.0,3.0,1.0,15.0,13.0,0.0,3.0,0.1875,1,0.3618355369344221,0.41356421392791687,Low isolation / Low participation,<20 mi,20–40 mi,39.244350100840855,41.1923646,-73.1304917
